StockCode,Description,Total_Quantity,Total_Revenue,Average_Price,Transactions
21955,UNION JACK GUNS & ROSES  DOORMAT,765,3987.11,7.410294117647059,102
21967,PACK OF 12 SKULL TISSUES,10627,2896.7499999999995,0.40176470588235297,270
21972,SET OF 36 DINOSAUR PAPER DOILIES,720,1061.74,1.6173584905660376,106
21973,SET OF 36 MUSHROOM PAPER DOILIES,1517,2198.18,1.8509944751381213,181
21974,SET OF 36 PAISLEY FLOWER DOILIES,4840,7110.7,1.873223684210526,454
21975,PACK OF 60 DINOSAUR CAKE CASES,19169,9227.74,0.6358402203856749,714
21976,PACK OF 60 MUSHROOM CAKE CASES,9546,5035.9800000000005,0.7253793103448276,570
21977,PACK OF 60 PINK PAISLEY CAKE CASES,31805,16187.310000000001,0.6906377551020408,1155
21980,PACK OF 12 RED RETROSPOT TISSUES ,2140,609.9999999999999,0.3605691056910569,122
21980,PACK OF 12 RED SPOTTY TISSUES ,22721,5981.8099999999995,0.37857142857142856,271
21981,PACK OF 12 WOODLAND TISSUES ,20957,5548.93,0.454299674267101,298
21982,PACK OF 12 SUKI TISSUES ,25198,8280.279999999999,0.4337948717948718,383
21983,PACK OF 12 BLUE PAISLEY TISSUES ,3971,1147.05,0.39417582417582414,180
21984,PACK OF 12 PINK PAISLEY TISSUES ,22029,5958.07,0.36743697478991594,233
21985,PACK OF 12 HEARTS DESIGN TISSUES ,16873,6286.05,0.4045593869731801,511
21986,PACK OF 12 PINK POLKADOT TISSUES,1144,414.33,0.4196774193548387,92
21986,PACK OF 12 PINK SPOT TISSUES ,8317,3194.19,0.40386934673366837,197
21987,PACK OF 6 SKULL PAPER CUPS,4321,2652.46,0.6985388127853881,216
21988,PACK OF 6 SKULL PAPER PLATES,5533,3985.08,0.896853448275862,226
21989,PACK OF 20 SKULL PAPER NAPKINS,6162,4578.73,1.00697247706422,323
21990,MODERN FLORAL STATIONERY SET,821,1765.78,2.992986111111111,144
21991,BOHEMIAN COLLAGE STATIONERY SET,483,885.25,2.845056179775281,87
21992,VINTAGE PAISLEY STATIONERY SET,1522,3504.25,3.115420168067227,238
21993,FLORAL FOLK STATIONERY SET,961,1994.3500000000001,2.9329761904761904,167
22021,BLUE FELT EASTER EGG BASKET,1072,1859.4599999999998,1.8099397590361446,163
22023,EMPIRE BIRTHDAY CARD,3822,1562.46,0.49831615120274914,291
22024,RAINY LADIES BIRTHDAY CARD,3048,1261.02,0.5317094017094017,234
22025,RING OF ROSES BIRTHDAY CARD,2152,889.88,0.5264375,160
22026,BANQUET BIRTHDAY  CARD  ,2410,1016.32,0.5058373205741626,209
22027,TEA PARTY BIRTHDAY CARD,7019,2973.16,0.5154655870445344,494
22028,PENNY FARTHING BIRTHDAY CARD,3342,1379.51,0.5189641434262948,251
22029,SPACE BOY BIRTHDAY CARD,823,349.12,0.5092537313432836,67
22029,SPACEBOY BIRTHDAY CARD,8815,3628.96,0.4918129770992366,522
22030,SWALLOWS GREETING CARD,7340,3015.39,0.46458823529411764,418
22031,BOTANICAL LAVENDER BIRTHDAY CARD,633,273.44,0.5134920634920636,63
22032,BOTANICAL LILY GREETING CARD,553,236.14,0.48490196078431375,51
22033,BOTANICAL ROSE GREETING CARD,1266,539.98,0.49056603773584906,106
22034,ROBIN CHRISTMAS CARD,1610,669.73,0.4431868131868132,91
22035,VINTAGE CARAVAN GREETING CARD ,2645,1120.66,0.5435242290748898,226
22036,DINOSAUR BIRTHDAY CARD,1649,695.11,0.49740740740740735,135
22037,ROBOT BIRTHDAY CARD,3215,1380.76,0.5152397260273972,292
22037,found again,50,0.0,0.0,1
22038,BOTANICAL LAVENDER GIFT WRAP ,675,281.5,0.4169230769230769,26
22039,BOTANICAL LILY GIFT WRAP,600,248.0,0.41304347826086957,23
22040,BOTANICAL ROSE GIFT WRAP,2090,839.8,0.4151515151515151,66
22041,"RECORD FRAME 7"" SINGLE SIZE ",3487,8016.900000000001,3.30688679245283,211
22042,CHRISTMAS CARD SINGING ANGEL,1406,487.19,0.3982828282828283,98
22043,CHRISTMAS CARD SCREEN PRINT ,990,325.38,0.36776119402985075,65
22044,CHRISTMAS CARD STACK OF PRESENTS,1190,379.04,0.36482758620689654,57
22045,SPACE BOY GIFT WRAP,775,325.5,0.42,27
22045,SPACEBOY GIFT WRAP,7340,3024.8,0.41900826446280987,242
22046,TEA PARTY  WRAPPING PAPER ,4125,1684.5,0.4181954887218045,133
22047,EMPIRE GIFT WRAP,4875,1977.5,0.41793548387096774,155
22048,BIRTHDAY BANQUET GIFT WRAP,1865,783.3,0.42,71
22049,WRAP CHRISTMAS SCREEN PRINT,2525,755.75,0.3077380952380952,83
22050,PINK PAISLEY ROSE GIFT WRAP,2100,866.0,0.4189473684210526,76
22051,BLUE SCANDINAVIAN PAISLEY WRAP,2225,918.5,0.418974358974359,78
22052,VINTAGE CARAVAN GIFT WRAP,2950,1219.0,0.4176923076923077,104
22053,EMPIRE DESIGN ROSETTE,307,414.46999999999997,1.6415254237288135,59
22054,MINI CAKE STAND HANGING HEARTS,361,655.01,2.1535897435897433,74
22055,MINI CAKE STAND  HANGING STRAWBERY,3550,6096.0,2.195736137667304,504
22056,CERAMIC PLATE LOVE HEART DESIGN,607,656.87,1.9435294117647057,34
22057,CERAMIC PLATE STRAWBERRY DESIGN,2492,3367.65,2.232686567164179,201
22058,CERAMIC LOVE HEARTS DESIGN MUG,520,795.72,1.663181818181818,103
22059,CERAMIC STRAWBERRY DESIGN MUG,923,1324.25,1.830705882352941,79
22059,CERAMIC STRWBERRY DESIGN MUG,2347,3393.1,1.8904017857142856,215
22060,LARGE CAKE STAND HANGING HEARTS,504,4600.26,11.132440944881889,125
22061,LARGE CAKE STAND  HANGING STRAWBERY,1603,15042.61,11.564763157894737,379
22062,CERAMIC BOWL WITH LOVE HEART DESIGN,178,570.2900000000001,3.5503703703703704,53
22063,CERAMIC BOWL WITH STRAWBERRY DESIGN,1732,5024.01,3.6339094650205763,237
22064,PINK DOUGHNUT TRINKET POT ,4950,8190.8099999999995,2.153771186440678,465
22065,CHRISTMAS PUDDING TRINKET POT ,2010,2995.71,1.8563559322033898,232
22066,LOVE HEART TRINKET POT,1197,1684.35,1.6090845070422535,139
22067,CHOC TRUFFLE GOLD TRINKET POT ,1479,2436.9199999999996,2.1149732620320854,186
22068, BLACK PIRATE TREASURE CHEST,55,108.47999999999999,2.375,22
22068,BLACK PIRATE TREASURE CHEST,543,1050.99,2.132314049586777,120
22069, BROWN  PIRATE TREASURE CHEST ,59,138.22,2.885217391304348,23
22069,BROWN  PIRATE TREASURE CHEST ,511,1090.06,2.6964814814814813,107
22070,SMALL RED RETROSPOT MUG IN BOX ,576,2157.3,3.89904,124
22070,SMALL RETRO SPOT MUG IN BOX  RED,324,1238.54,3.978720930232558,84
22071,SMALL RETRO SPOT MUG IN BOX  WHITE,383,1426.13,3.936024096385542,81
22071,SMALL WHITE RETROSPOT MUG IN BOX ,434,1609.32,3.8231249999999997,96
22072,RED RETROSPOT TEA CUP AND SAUCER ,915,3771.0,4.598739130434783,222
22072,TEA CUP AND SAUCER RETRO SPOT,700,2866.34,4.624892086330935,137
22073,RED RETROSPOT STORAGE JAR,1102,4397.7,4.45629213483146,257
22073,RETRO SPOT STORAGE JAR,729,2853.29,4.591075949367089,155
22074,6 RIBBONS SHIMMERING PINKS ,759,984.92,1.7748421052631578,92
22075,6 RIBBONS ELEGANT CHRISTMAS ,1582,2616.2999999999997,1.8913407821229051,176
22076,6 RIBBONS EMPIRE  ,1129,1867.9499999999998,1.9223170731707317,161
22077,6 RIBBONS RUSTIC CHARM,8354,14955.419999999998,1.9993309859154929,836
22077,found,24,0.0,0.0,1
22078,RIBBON REEL LACE DESIGN ,2646,5596.05,2.4128859060402683,296
22079,RIBBON REEL HEARTS DESIGN ,3157,5184.85,1.8551344086021506,369
22080,RIBBON REEL POLKADOTS ,530,947.0699999999999,2.0857142857142854,97
22080,RIBBON REEL SPOTS DESIGN ,2211,3668.58,1.8497491039426521,277
22081,RIBBON REEL FLORA + FAUNA ,929,1629.01,2.1311999999999998,174
22082,RIBBON REEL STRIPES DESIGN ,4747,7842.89,1.8460406091370558,578
22083,PAPER CHAIN KIT RETRO SPOT,7579,21151.79,3.3923865546218486,591
22083,PAPER CHAIN KIT RETROSPOT,1766,6052.9800000000005,3.8356066945606697,236
22084,PAPER CHAIN KIT EMPIRE,3689,10354.460000000001,3.3177806122448983,389
22085,PAPER CHAIN KIT SKULLS ,1997,5337.53,3.193925925925926,135
22086,PAPER CHAIN KIT 50'S CHRISTMAS ,17205,58127.3,3.3671646341463415,957
22087,PAPER BUNTING WHITE LACE,4431,13634.54,3.5283882783882783,531
22088,PAPER BUNTING COLOURED LACE,2514,7442.39,3.4769132653061225,387
22089,PAPER BUNTING VINTAGE PAISLEY,2091,5872.4800000000005,3.276206896551724,283
22090,PAPER BUNTING RETRO SPOTS,8292,24933.940000000002,3.557169811320755,783
22090,PAPER BUNTING RETROSPOT,944,3004.6000000000004,3.7605185185185186,134
22091,EMPIRE TISSUE BOX,1208,1478.32,1.5975000000000001,164
22092,BLUE PAISLEY TISSUE BOX,289,304.01,1.2662264150943396,53
22093,MOTORING TISSUE BOX,537,635.25,1.4563636363636363,120
22094,RED POLKA DOT TISSUE BOX,1003,1224.89,1.7572897196261683,107
22094,RED RETROSPOT TISSUE BOX,423,335.43,1.386923076923077,39
22095,LADS ONLY TISSUE BOX,1725,2022.21,1.6488888888888888,160
22096,PINK PAISLEY SQUARE TISSUE BOX ,305,362.29,1.4405882352941175,67
22097,SWALLOW SQUARE TISSUE BOX,485,571.87,1.4449019607843137,102
22098,BOUDOIR SQUARE TISSUE BOX,902,996.8199999999999,1.6261184210526316,148
22099,CARAVAN SQUARE TISSUE BOX,704,813.64,1.6362837837837838,144
22100,SKULLS SQUARE TISSUE BOX,261,374.73,1.7178481012658229,78
22101,MIRROR MOSAIC VOTIVE HOLDER,496,794.11,2.4092307692307693,51
22102,MIRROR MOSAIC T-LIGHT HOLDER ,220,359.84999999999997,1.926785714285714,28
22103,MIRROR MOSAIC T-LIGHT HOLDER ROUND,498,852.4,2.004888888888889,45
22104,MIRROR MOSAIC CANDLE PLATE,903,631.01,1.5757142857142856,42
22105,MIRROR MOSAIC GOBLET CANDLE HOLDER,119,451.09000000000003,4.625,23
22106,MIRROR MOSAIC HURRICANE LAMP ,166,721.96,5.8675,36
22107,PIZZA PLATE IN BOX,684,2884.45,5.113732057416268,208
22108,PING! MICROWAVE PLATE,168,587.17,3.923571428571428,70
22109,FULL ENGLISH BREAKFAST PLATE,1792,7276.53,4.869623655913978,368
22110,BIRD HOUSE HOT WATER BOTTLE,1554,4294.7300000000005,3.654980694980695,256
22111,SCOTTIE DOG HOT WATER BOTTLE,5508,27481.47,5.689784735812133,994
22112,CHOCOLATE HOT WATER BOTTLE,5515,27817.74,5.647848775292864,928
22113,GREY HEART HOT WATER BOTTLE,2800,10268.19,3.961135902636917,482
22114,HOT WATER BOTTLE TEA AND SYMPATHY,6680,30388.910000000003,4.632592233009709,1016
22115,METAL SIGN EMPIRE TEA,1361,3756.86,4.067081850533809,280
22116,METAL SIGN HIS DINNER IS SERVED,260,524.78,2.9800000000000004,54
22117,METAL SIGN HER DINNER IS SERVED ,449,1326.0400000000002,3.1736690647482018,139
22118,JOY WOODEN BLOCK LETTERS,586,3058.6400000000003,5.582791878172588,192
22119, PEACE WOODEN BLOCK LETTERS,137,952.74,7.0967346938775515,49
22119,PEACE WOODEN BLOCK LETTERS,442,3050.86,7.012487562189055,196
22120,WELCOME  WOODEN BLOCK LETTERS,503,5157.13,11.609180327868852,183
22121,NOEL WOODEN BLOCK LETTERS ,1178,7323.030000000001,6.590900900900901,327
22122,SET OF 2 FANCY FONT TEA TOWELS,1095,3290.0800000000004,3.4707142857142856,191
22123,PING MICROWAVE APRON,152,660.62,5.726382978723404,47
22124,SET OF 2 TEA TOWELS PING MICROWAVE,153,455.81000000000006,3.061206896551724,58
22125,UNION JACK HOT WATER BOTTLE ,640,3949.23,6.789731182795699,180
22127,PARTY CONES CARNIVAL ASSORTED,3088,3678.23,1.7390579710144929,135
22128,PARTY CONES CANDY ASSORTED,2245,2737.06,1.61096,123
22129,PARTY CONES CANDY TREE DECORATION,2064,1873.8,1.1528947368421054,75
22130,PARTY CONE CHRISTMAS DECORATION ,7641,8579.49,1.9030994152046785,336
22131,FOOD CONTAINER SET 3 LOVE HEART ,3273,6108.55,2.372121212121212,415
22132,RED LOVE HEART SHAPE CUP,2319,2069.08,1.1249586776859504,241
22133,PINK LOVE HEART SHAPE CUP,1692,1533.3799999999999,1.2074634146341463,204
22134,LADLE LOVE HEART RED ,1484,638.15,0.6304895104895105,143
22135,LADLE LOVE HEART PINK,1094,507.05,0.6811333333333334,150
22136,LOVE HEART SOCK HANGER,1617,2661.39,2.024578947368421,187
22137,BATHROOM SET LOVE HEART DESIGN,525,1273.25,3.8233333333333333,30
22138,BAKING SET 9 PIECE RETROSPOT ,4429,21696.74,5.380101214574899,980
22139,11 PC CERAMIC TEA SET POLKADOT,3,14.850000000000001,4.95,1
22139,RETRO SPOT TEA SET CERAMIC 11 PC ,4438,21301.04,5.442951030927835,771
22139,RETROSPOT TEA SET CERAMIC 11 PC ,1690,8901.460000000001,5.4770460704607045,366
22139,amazon,15,0.0,0.0,1
22141,CHRISTMAS CRAFT TREE TOP ANGEL,994,2772.02,2.6705,156
22142,CHRISTMAS CRAFT WHITE FAIRY ,1171,1672.0,1.6728571428571428,150
22143,CHRISTMAS CRAFT HEART DECORATIONS,446,942.8800000000001,2.5798591549295775,70
22144,CHRISTMAS CRAFT LITTLE FRIENDS,1295,3332.4100000000003,2.7057943925233645,209
22145,CHRISTMAS CRAFT HEART STOCKING ,1306,2752.6600000000003,2.3686069651741297,197
22146,EASTER CRAFT IVY WREATH WITH CHICK,1412,2631.18,2.0044444444444443,106
22147,FELTCRAFT BUTTERFLY HEARTS,6903,9737.71,1.6229986052998606,690
22148,EASTER CRAFT 4 CHICKS ,1304,2562.84,2.4093103448275865,113
22149,FELTCRAFT 6 FLOWER FRIENDS,6818,14426.78,2.353247191011236,871
22150, 3 STRIPEY MICE FELTCRAFT,691,1342.03,2.188787878787879,129
22150,3 STRIPEY MICE FELTCRAFT,4236,7550.58,2.1278010471204185,370
22151,PLACE SETTING WHITE HEART,12623,5370.48,0.502,396
22152,PLACE SETTING WHITE STAR,3924,1634.44,0.49627586206896546,141
22153,ANGEL DECORATION STARS ON DRESS,3200,1403.52,0.5585882352941176,165
22154,ANGEL DECORATION 3 BUTTONS ,4136,1759.96,0.5301657458563536,173
22155,STAR DECORATION RUSTIC,3774,1677.09,0.5536036036036036,213
22156,HEART DECORATION WITH PEARLS ,4041,3498.1499999999996,1.006046511627907,336
22157,ANGEL DECORATION WITH LACE PADDED,1513,1294.1499999999999,0.8976470588235294,115
22158,3 HEARTS HANGING DECORATION RUSTIC,5928,18399.9,3.112804347826087,450
22161,HEART DECORATION RUSTIC HANGING ,1754,1178.6000000000001,0.9306172839506173,160
22162,HEART GARLAND RUSTIC PADDED,994,3027.37,3.4522826086956524,180
22163,HEART STRING MEMO HOLDER HANGING,412,1249.13,3.186785714285714,81
22164,STRING OF STARS CARD HOLDER,244,656.6100000000001,3.3283333333333336,36
22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",576,4516.02,13.872814814814815,132
22166,"WALL MIRROR , RECT DIAMANTE, PINK/",219,1746.78,12.508524590163933,61
22166,WALL MIRROR RECTANGLE DIAMANTE PINK,27,336.35999999999996,12.22235294117647,17
22167, OVAL WALL MIRROR DIAMANTE ,35,421.33,12.738260869565218,23
22167,"WALL MIRROR , DIAMANTE OVAL SHAPE",425,3331.91,11.791846153846153,129
22168,ORGANISER WOOD ANTIQUE WHITE ,525,4347.13,8.509834710743801,242
22168,"ORGANISER WOOD, ANTIQUE WHITE ",3,25.5,8.5,2
22169,FAMILY ALBUM WHITE PICTURE FRAME,1126,9585.04,9.44625730994152,342
22170,PICTURE FRAME WOOD TRIPLE PORTRAIT,1338,8823.06,7.1874213836477985,318
22171,3 HOOK PHOTO SHELF ANTIQUE WHITE,1387,10469.85,9.597781569965871,293
22172,METAL SHELF WITH RAIL ,378,3451.82,9.579301075268818,185
22173,METAL 4 HOOK HANGER FRENCH CHATEAU,2693,8001.150000000001,3.629288389513109,530
22174,PHOTO CUBE,2205,5014.62,2.412238805970149,264
22175,PINK OWL DECORATION,96,244.79999999999998,2.55,1
22175,PINK OWL SOFT TOY,872,2518.9900000000002,3.4330882352941177,202
22176,BLUE OWL DECORATION,96,244.79999999999998,2.55,1
22176,BLUE OWL SOFT TOY,591,1811.2200000000003,3.4168211920529803,151
22177,5 HOOK BLACKBOARD ORGANISER ,325,3101.46,11.89312,125
22178,VICTORIAN GLASS HANGING T-LIGHT,16297,19958.77,1.482478736330498,802
22179,SET 10 LIGHTS NIGHT OWL,1127,7727.55,7.961118644067797,295
22180,RETRO SPOT LAMP,511,5164.42,10.975306122448979,196
22180,RETROSPOT LAMP,163,1717.25,11.563768115942029,69
22181,SNOWSTORM PHOTO FRAME FRIDGE MAGNET,976,816.74,1.04,87
22182,CAKE STAND VICTORIAN FILIGREE SMALL,197,769.55,5.0442857142857145,56
22183,CAKE STAND VICTORIAN FILIGREE MED,291,1549.21,6.796483516483517,91
22184,CAKE STAND VICTORIAN FILIGREE LARGE,345,2516.85,9.385762711864407,118
22185,SLATE TILE NATURAL HANGING,2450,4033.3899999999994,1.9119805194805195,306
22186,RED STAR CARD HOLDER,1192,3572.6800000000003,3.4625118483412325,211
22187,GREEN CHRISTMAS TREE CARD HOLDER,892,3867.82,4.980362694300518,193
22188,BLACK HEART CARD HOLDER,7613,20713.83,4.502272727272728,395
22189,CREAM HEART CARD HOLDER,10066,31111.56,4.439750312109863,797
22190,LOCAL CAFE MUG,752,1602.6000000000001,2.5134507042253524,140
22191,EAU DE NIL DINER WALL CLOCK,248,2067.2,8.471428571428572,119
22191,IVORY DINER WALL CLOCK,242,2016.2,8.473711340206187,97
22191,IVORY WALL CLOCK,60,459.0,7.65,1
22192,BLUE DINER WALL CLOCK,490,4085.4700000000003,8.693298429319372,190
22193,RED DINER WALL CLOCK,471,3980.4100000000003,9.098165680473372,169
22193,RED WALL CLOCK,60,459.0,7.65,1
22194,BLACK DINER WALL CLOCK,311,2620.41,8.948823529411765,119
22195,HEART MEASURING SPOONS LARGE,84,138.59999999999997,1.65,5
22195,LARGE HEART MEASURING SPOONS,3209,5580.839999999999,2.171505376344086,457
22196,HEART MEASURING SPOONS SMALL,12,10.2,0.85,1
22196,SMALL HEART MEASURING SPOONS,3854,3505.8399999999997,1.1471195652173911,534
22197,"POPCORN HOLDER , SMALL ",3189,2531.64,1.04,112
22197,SMALL POPCORN HOLDER,29809,27022.23,1.0135209713024282,887
22198,LARGE POPCORN HOLDER ,5760,10013.71,2.035546875,504
22198,"POPCORN HOLDER , LARGE",1008,1696.2099999999998,2.099565217391304,92
22199,FRYING PAN RED POLKADOT ,1210,4885.89,5.057142857142858,188
22199,FRYING PAN RED RETROSPOT,185,825.69,5.457586206896552,58
22200,FRYING PAN PINK POLKADOT,262,1134.9,5.730357142857144,56
22200,FRYING PAN PINK POLKADOT ,652,2904.26,5.288795180722892,166
22200,FRYING PAN PINK RETROSPOT,7,33.97,5.656666666666666,3
22201,FRYING PAN BLUE POLKADOT,37,165.69,4.746470588235294,17
22201,FRYING PAN BLUE POLKADOT ,278,1139.16,4.797704918032787,61
22201,FRYING PAN BLUE RETROSPOT,4,21.22,5.656666666666666,3
22202,MILK PAN PINK POLKADOT,285,1069.53,5.2543750000000005,48
22202,MILK PAN PINK RETROSPOT,750,3011.2400000000002,5.012116402116402,188
22203,MILK PAN RED RETROSPOT,1013,4050.61,4.731328125,254
22204,MILK PAN BLUE POLKADOT,29,112.62,4.047692307692308,13
22204,MILK PAN BLUE RETROSPOT,311,1192.13,4.754675324675325,77
22206,"MUG , DOTCOMGIFTSHOP.COM ",9,7.65,0.85,5
22207,FRYING PAN UNION FLAG,1852,7882.32,5.1780836236933805,287
22208,WOOD STAMP SET THANK YOU,887,1532.06,2.108727272727273,163
22209,WOOD STAMP SET HAPPY BIRTHDAY,483,812.8799999999999,1.8640229885057469,86
22210,WOOD STAMP SET BEST WISHES,598,991.6499999999999,1.8699074074074074,106
22211,WOOD STAMP SET FLOWERS,527,906.56,1.9790909090909092,97
22212,FOUR HOOK  WHITE LOVEBIRDS,2491,5138.9400000000005,2.447136563876652,447
22214,CANDLE PLATE LACE WHITE,356,863.1899999999999,2.8641666666666667,36
22215,CAKE STAND WHITE TWO TIER LACE,749,6398.04,9.2193893129771,262
22216,T-LIGHT HOLDER WHITE LACE,818,719.5,1.0235185185185185,49
22217,T-LIGHT HOLDER HANGING LACE,1551,2008.59,1.4658088235294118,134
22218,CAKE STAND LACE WHITE,1233,5361.41,5.3824621212121215,264
22219,LOVEBIRD HANGING DECORATION WHITE ,5773,5370.13,1.0964835164835163,625
22220,CAKE STAND LOVEBIRD 2 TIER WHITE,515,5046.139999999999,10.553027027027026,185
22221,CAKE STAND LOVEBIRD 2 TIER PINK,775,5618.17,10.651588785046728,106
22222,CAKE PLATE LOVEBIRD WHITE,441,2325.19,5.838924731182796,186
22223,CAKE PLATE LOVEBIRD PINK,286,1548.22,5.542525252525253,98
22224,WHITE LOVEBIRD LANTERN,1569,4870.14,3.56672,248
22227,"DECORATION, HANGING HEART+MIRROR ",2983,2161.0,0.9008591065292098,287
22227,HANGING HEART MIRROR DECORATION ,812,558.0400000000001,0.8625301204819278,78
22228,BUNNY WOODEN PAINTED WITH BIRD ,727,678.8199999999999,1.1106106870229007,128
22229,BUNNY WOODEN PAINTED WITH FLOWER ,439,412.84,1.123139534883721,84
22230,JIGSAW TREE WITH WATERING CAN,610,654.01,1.1138709677419356,92
22231,JIGSAW TREE WITH BIRDHOUSE,1165,1725.36,1.8550943396226414,158
22232,3 PIECE JIGSAW TOADSTOOLS,16,26.4,1.65,2
22232,JIGSAW TOADSTOOLS 3 PIECE,403,688.13,2.116712328767123,73
22233,JIGSAW RABBIT AND BIRDHOUSE,356,607.92,1.902295081967213,61
22236,CAKE STAND 3 TIER MAGIC GARDEN,832,10485.07,13.590746268656716,335
22236,Rust fixed,850,0.0,0.0,1
22241,"GARLAND , WOODEN  "" HAPPY EASTER""",105,133.89,1.49,11
22241,GARLAND WOODEN HAPPY EASTER,2294,3121.6,1.5639473684210525,225
22242,5 HOOK HANGER MAGIC TOADSTOOL,1190,1867.11,1.8236904761904762,83
22242,"HOOK, 5 HANGER , MAGIC TOADSTOOL",2982,4795.95,1.9434230769230767,258
22243,5 HOOK HANGER RED MAGIC TOADSTOOL,1481,2288.97,1.8191489361702127,89
22243,"HOOK, 5 HANGER ,MAGIC TOADSTOOL RED",3152,4908.799999999999,1.9305649717514124,175
22244,3 HOOK HANGER MAGIC GARDEN,1083,1965.4099999999999,2.6064383561643836,73
22244,"HOOK, 3 HANGER ,MAGIC GARDEN",2028,3979.2,2.638894230769231,208
22245,"HOOK, 1 HANGER ,MAGIC GARDEN",3435,2976.49,1.0907975460122699,322
22246,"GARLAND, MAGIC GARDEN 1.8M",656,1332.36,2.565208333333333,95
22246,MAGIC GARDEN FELT GARLAND ,24,92.0,3.7077777777777774,9
22247,BUNNY DECORATION MAGIC GARDEN,516,431.34999999999997,1.0881690140845068,69
22248,DECORATION  PINK CHICK MAGIC GARDEN,421,378.07,1.128550724637681,65
22249,DECORATION WHITE CHICK MAGIC GARDEN,708,621.8,1.0859999999999999,98
22250,DECORATION  BUTTERFLY  MAGIC GARDEN,705,656.99,1.249741379310345,111
22251,BIRDHOUSE DECORATION MAGIC GARDEN,1172,1445.66,1.5948170731707318,163
22252,BIRDCAGE DECORATION MAGIC GARDEN,21,53.55,2.55,3
22252,BIRDCAGE DECORATION TEALIGHT HOLDER,304,375.44,1.2456818181818183,44
22253,6 CROCHET STRAWBERRIES,964,1158.28,1.4741573033707864,86
22254,FELT TOADSTOOL LARGE,753,970.41,1.448,88
22255,FELT TOADSTOOL  SMALL,587,552.4499999999999,1.1057534246575342,70
22256,FELT FARM ANIMAL CHICKEN,651,818.43,1.5536986301369864,71
22257,FELT FARM ANIMAL SHEEP,46,65.06,1.6699999999999997,15
22258,FELT FARM ANIMAL RABBIT,430,547.16,1.6448214285714287,54
22259,FELT FARM ANIMAL HEN,109,150.10999999999999,1.6844827586206894,28
22260,FELT EGG COSY BLUE RABBIT ,1019,1036.52,1.3042465753424657,144
22261,FELT EGG COSY WHITE RABBIT ,1533,1490.4499999999998,1.1736241610738256,141
22262,FELT EGG COSY CHICKEN,1022,1024.85,1.1991351351351351,177
22263,FELT EGG COSY LADYBIRD ,510,431.40999999999997,1.2885185185185184,54
22264,FELT FARM ANIMAL WHITE BUNNY ,466,427.09999999999997,1.101081081081081,74
22265,EASTER DECORATION NATURAL CHICK,1311,848.11,0.7581651376146789,106
22266,EASTER DECORATION HANGING BUNNY,655,444.26000000000005,0.8512676056338029,69
22267,EASTER DECORATION EGG BUNNY ,636,618.3,1.3641666666666667,34
22268,EASTER DECORATION SITTING BUNNY,545,468.95,1.0404819277108435,78
22269,EGG CUP NATURAL CHICKEN,590,738.72,1.4823456790123455,80
22270,HAPPY EASTER HANGING DECORATION,442,1696.47,4.156310679611651,100
22271,FELTCRAFT DOLL ROSIE,3244,9148.95,3.224644268774704,501
22272,FELTCRAFT DOLL MARIA,1200,3363.09,3.1905243445692886,264
22273,FELTCRAFT DOLL MOLLY,2889,8299.93,3.3405765407554675,494
22274,FELTCRAFT DOLL EMILY,2478,6973.02,3.2615738498789346,408
22275,WEEKEND BAG VINTAGE ROSE PAISLEY,946,7875.33,8.88564263322884,313
22276,WASH BAG VINTAGE ROSE PAISLEY,1660,4258.67,2.9992691029900334,300
22277,COSMETIC BAG VINTAGE ROSE PAISLEY,1024,2126.4,2.4206410256410256,154
22278,OVERNIGHT BAG VINTAGE ROSE PAISLEY,658,3572.8100000000004,6.346711711711712,221
22279,POCKET BAG BLUE PAISLEY RED SPOT,612,1104.97,1.9284090909090907,87
22280,POCKET BAG PINK PAISELY BROWN SPOT,412,742.9,1.9238805970149255,64
22281,EASTER TREE YELLOW BIRDS,380,2356.42,8.197209302325582,86
22282,12 EGG HOUSE PAINTED WOOD,416,5028.13,16.74475,120
22283,6 EGG HOUSE PAINTED WOOD,743,5902.52,9.411551724137931,232
22284,HEN HOUSE DECORATION,1551,2443.83,1.9773714285714283,171
22285,"DECORATION HEN ON NEST, HANGING",1849,2781.2799999999997,1.8610738255033559,144
22286,"DECORATION , WOBBLY RABBIT , METAL ",814,1178.26,1.9395,80
22287,"DECORATION , WOBBLY CHICKEN, METAL ",546,718.89,1.9629268292682924,41
22288,"DECORATION , HANGING METAL RABBIT",834,904.02,1.5062903225806452,60
22288,HANGING METAL RABBIT DECORATION,6,15.059999999999999,2.51,5
22289,"DECORATION , HANGING METAL CHICKEN",616,623.96,1.5902325581395347,42
22290,STANDING METAL RABBIT WITH EGG,670,1223.02,2.35620253164557,78
22291,HANGING CHICK CREAM DECORATION,4,7.33,2.215,2
22291,"SPRING DEC , HANGING CHICK CREAM",1900,2499.58,1.6448965517241378,142
22292,HANGING CHICK  YELLOW DECORATION,9,14.58,1.7559999999999998,5
22292,"SPRING DEC , HANGING CHICK  YELLOW",1640,2164.88,1.6096363636363638,109
22293,HANGING CHICK GREEN DECORATION,5,13.37,2.674,5
22293,"SPRING DEC , HANGING CHICK  GREEN",1128,1516.9199999999998,1.8652941176470588,100
22294,HEART FILIGREE DOVE  SMALL,11466,14156.94,1.4625204582651392,585
