Customer ID,Recency,Frequency,Monetary,Average_Order_Value
13407.0,214,3,2244.7,748.2333333333332
13408.0,7,46,23616.422,513.4004782608696
13410.0,29,4,1198.9,299.725
13412.0,256,1,487.34999999999997,487.34999999999997
13413.0,275,6,429.44,71.57333333333334
13414.0,99,3,1103.64,367.88000000000005
13415.0,108,4,784.17,196.0425
13416.0,372,1,228.3,228.3
13417.0,183,4,1028.66,257.165
13418.0,8,15,6055.47,403.69800000000004
13421.0,42,6,2225.04,370.84
13423.0,64,1,217.03,217.03
13424.0,85,1,572.77,572.77
13425.0,144,2,1766.22,883.11
13426.0,18,12,4526.06,377.1716666666667
13427.0,113,3,423.93,141.31
13428.0,150,2,276.76,138.38
13431.0,42,6,2047.14,341.19
13432.0,207,2,439.1,219.55
13433.0,137,4,658.3199999999999,164.57999999999998
13434.0,21,3,1132.6200000000001,377.54
13435.0,12,2,637.44,318.72
13438.0,183,1,46.5,46.5
13439.0,24,2,702.9,351.45
13440.0,59,7,1295.25,185.03571428571428
13441.0,67,1,424.26,424.26
13442.0,303,3,419.87,139.95666666666668
13443.0,84,6,1273.16,212.19333333333336
13444.0,10,2,619.08,309.54
13445.0,262,1,241.89999999999998,241.89999999999998
13446.0,66,11,3881.89,352.8990909090909
13448.0,9,9,5655.2,628.3555555555555
13450.0,10,7,2076.32,296.6171428571429
13451.0,17,6,4191.8,698.6333333333333
13452.0,108,1,139.8,139.8
13453.0,38,1,424.71,424.71
13454.0,277,1,219.87,219.87
13455.0,2,5,1847.59,369.518
13457.0,324,2,148.22,74.11
13458.0,15,2,2312.7,1156.35
13459.0,260,2,1160.4099999999999,580.2049999999999
13461.0,43,3,2715.0,905.0
13462.0,46,4,1002.35,250.5875
13464.0,30,5,2422.96,484.592
13465.0,82,2,931.12,465.56
13466.0,44,4,705.45,176.3625
13468.0,4,38,7670.54,201.85631578947368
13469.0,289,1,82.4,82.4
13472.0,99,2,592.24,296.12
13473.0,210,6,2235.12,372.52
13474.0,79,2,419.75,209.875
13476.0,42,3,823.0,274.3333333333333
13477.0,91,5,1364.59,272.918
13478.0,105,5,2215.78,443.15600000000006
13479.0,88,2,550.42,275.21
13480.0,52,2,627.82,313.91
13481.0,10,6,2026.28,337.7133333333333
13482.0,263,1,151.45,151.45
13484.0,19,2,476.92,238.46
13485.0,12,10,2564.98,256.498
13487.0,141,2,271.47,135.735
13488.0,3,11,6619.57,601.7790909090909
13490.0,290,1,154.25,154.25
13491.0,8,18,3350.7400000000002,186.15222222222224
13495.0,4,6,3329.39,554.8983333333333
13497.0,4,5,972.28,194.456
13498.0,366,1,327.38,327.38
13500.0,37,1,299.53,299.53
13501.0,122,2,1544.79,772.395
13502.0,51,2,488.5,244.25
13503.0,115,5,1642.39,328.478
13506.0,5,4,1180.68,295.17
13508.0,278,1,176.07999999999998,176.07999999999998
13509.0,143,1,135.0,135.0
13510.0,11,7,2766.73,395.2471428571429
13511.0,312,1,282.76,282.76
13512.0,23,3,462.18,154.06
13513.0,77,2,619.49,309.745
13514.0,64,3,663.7,221.23333333333335
13515.0,85,2,374.7,187.35
13516.0,53,1,295.85,295.85
13519.0,78,1,220.46,220.46
13520.0,7,6,3285.05,547.5083333333333
13523.0,2,2,1136.64,568.32
13526.0,374,2,1182.0,591.0
13527.0,54,5,2298.93,459.78599999999994
13530.0,270,1,402.97999999999996,402.97999999999996
13531.0,2,5,1254.72,250.94400000000002
13534.0,15,10,1850.82,185.082
13535.0,38,1,89.5,89.5
13537.0,61,2,717.85,358.925
13538.0,32,5,1822.28,364.456
13539.0,56,4,938.02,234.505
13540.0,103,3,632.39,210.79666666666665
13541.0,63,2,785.25,392.625
13542.0,12,17,3959.4900000000002,232.91117647058826
13543.0,270,2,1439.6100000000001,719.8050000000001
13544.0,47,4,514.14,128.535
13545.0,26,2,364.93,182.465
13546.0,18,2,465.15,232.575
13547.0,44,1,167.08,167.08
13548.0,107,1,223.28,223.28
13549.0,23,1,87.6,87.6
13550.0,19,1,342.55,342.55
13551.0,302,1,152.39999999999998,152.39999999999998
13552.0,64,10,3208.85,320.885
13553.0,310,1,499.6,499.6
13554.0,16,7,1629.35,232.7642857142857
13555.0,14,9,4792.96,532.5511111111111
13556.0,65,2,200.82,100.41
13557.0,51,11,2448.2,222.56363636363633
13559.0,148,2,990.0,495.0
13561.0,33,10,1661.54,166.154
13562.0,37,5,3038.85,607.77
13564.0,4,35,15310.35,437.43857142857144
13565.0,47,1,174.57999999999998,174.57999999999998
13566.0,70,3,831.76,277.25333333333333
13567.0,64,4,1079.29,269.8225
13569.0,3,3,497.74,165.91333333333333
13571.0,18,14,2448.32,174.88000000000002
13573.0,15,4,614.27,153.5675
13574.0,47,1,404.45,404.45
13576.0,9,11,4834.400000000001,439.49090909090916
13577.0,18,7,1801.68,257.3828571428572
13578.0,45,1,147.66,147.66
13579.0,5,4,1072.0,268.0
13580.0,42,1,107.75,107.75
13581.0,50,1,162.53,162.53
13582.0,25,2,241.68,120.84
13583.0,315,1,664.001,664.001
13584.0,134,2,243.3,121.65
13585.0,166,3,684.54,228.17999999999998
13586.0,177,1,127.28,127.28
13587.0,85,3,961.1,320.3666666666667
13589.0,85,4,741.09,185.2725
13590.0,11,12,4354.12,362.8433333333333
13591.0,71,4,976.8100000000001,244.20250000000001
13593.0,23,9,3481.41,386.8233333333333
13594.0,121,1,136.35000000000002,136.35000000000002
13595.0,152,3,784.48,261.49333333333334
13597.0,36,2,396.71,198.355
13598.0,131,4,601.92,150.48
13599.0,2,14,5013.96,358.14
13600.0,270,1,298.9,298.9
13601.0,28,2,466.67,233.335
13602.0,17,3,596.28,198.76
13604.0,294,1,717.62,717.62
13605.0,23,2,522.67,261.335
13607.0,38,1,400.3,400.3
13608.0,176,1,232.05,232.05
13609.0,229,1,167.35,167.35
13610.0,23,7,1021.38,145.91142857142856
13611.0,10,7,2143.53,306.21857142857147
13612.0,268,1,818.29,818.29
13613.0,88,5,1039.8500000000001,207.97000000000003
13614.0,29,2,747.28,373.64
13615.0,35,7,5854.84,836.4057142857143
13616.0,204,2,283.85,141.925
13617.0,44,5,734.57,146.91400000000002
13619.0,180,2,224.94,112.47
13620.0,164,1,112.34,112.34
13622.0,332,1,658.95,658.95
13623.0,16,5,1805.32,361.06399999999996
13624.0,24,1,462.08,462.08
13625.0,232,1,301.26,301.26
13626.0,15,1,449.81,449.81
13627.0,124,2,607.43,303.715
13628.0,312,1,310.14,310.14
13629.0,49,8,5578.5,697.3125
13632.0,30,3,1526.88,508.96000000000004
13634.0,10,11,3486.41,316.9463636363636
13635.0,78,3,1928.1299999999999,642.7099999999999
13639.0,72,1,312.93,312.93
13640.0,247,1,405.0,405.0
13641.0,276,5,1016.47,203.294
13642.0,68,3,159.92,53.306666666666665
13643.0,18,7,1637.33,233.9042857142857
13646.0,35,2,326.25,163.125
13647.0,130,4,1393.56,348.39
13648.0,36,8,1764.02,220.5025
13649.0,2,5,1304.88,260.976
13650.0,10,4,1451.66,362.915
13651.0,17,1,132.65,132.65
13652.0,4,3,1475.77,491.92333333333335
13653.0,123,1,152.2,152.2
13654.0,16,5,3600.67,720.134
13655.0,10,4,1347.54,336.885
13656.0,135,2,699.2,349.6
13658.0,19,4,3386.33,846.5825
13659.0,52,10,3321.68,332.168
13660.0,36,1,306.64,306.64
13661.0,239,1,325.24,325.24
13662.0,21,8,1352.35,169.04375
13663.0,16,4,1858.04,464.51
13665.0,22,3,1711.6599999999999,570.5533333333333
13666.0,56,2,43.25,21.625
13668.0,19,14,6638.650000000001,474.18928571428575
13669.0,43,1,195.0,195.0
13671.0,30,1,172.6,172.6
13672.0,366,1,233.53000000000003,233.53000000000003
13674.0,68,1,240.68,240.68
13676.0,175,2,243.9,121.95
13677.0,40,2,551.24,275.62
13679.0,129,3,281.26,93.75333333333333
13680.0,107,8,7700.55,962.56875
13683.0,93,1,258.6,258.6
13684.0,26,3,529.75,176.58333333333334
13686.0,16,2,337.04,168.52
13687.0,74,1,11880.84,11880.84
13688.0,271,1,375.5,375.5
13689.0,80,1,349.5,349.5
13691.0,32,1,212.78,212.78
13692.0,44,2,1626.08,813.04
13693.0,10,9,2011.82,223.53555555555556
13694.0,9,94,131443.19,1398.3318085106382
13695.0,213,1,266.6,266.6
13696.0,57,3,2020.4,673.4666666666667
13698.0,232,2,451.73,225.865
13699.0,186,1,455.57,455.57
13700.0,53,3,348.34,116.11333333333333
13701.0,82,1,161.0,161.0
13702.0,81,1,135.18,135.18
13703.0,51,1,326.06,326.06
13705.0,9,5,1323.47,264.694
13706.0,262,1,300.38,300.38
13707.0,65,3,2559.45,853.15
13709.0,82,5,1263.7,252.74
13710.0,59,2,329.04,164.52
13711.0,42,7,1540.2,220.02857142857144
13712.0,246,1,537.58,537.58
13713.0,44,3,740.76,246.92
13714.0,101,1,161.35,161.35
13715.0,8,13,7348.3,565.2538461538462
13717.0,93,2,318.29,159.145
13719.0,29,6,1741.4,290.23333333333335
13721.0,31,1,217.39999999999998,217.39999999999998
13722.0,56,7,3260.0,465.7142857142857
13723.0,28,5,994.23,198.846
13724.0,273,1,213.01,213.01
13727.0,247,6,740.6700000000001,123.44500000000001
13728.0,23,10,1839.03,183.903
13729.0,71,3,724.73,241.57666666666668
13733.0,46,2,487.03000000000003,243.51500000000001
13734.0,144,4,6695.6900000000005,1673.9225000000001
13735.0,12,9,6879.2300000000005,764.3588888888889
13736.0,61,5,2022.67,404.534
13738.0,32,1,434.78000000000003,434.78000000000003
13739.0,163,1,75.3,75.3
13740.0,51,4,1232.02,308.005
13745.0,182,1,477.32,477.32
13746.0,49,1,176.69,176.69
13747.0,9,2,169.79999999999998,84.89999999999999
13748.0,9,5,1320.1,264.02
13750.0,16,6,1954.92,325.82
13752.0,163,1,404.45000000000005,404.45000000000005
13753.0,234,3,1353.31,451.1033333333333
13754.0,73,1,164.45000000000002,164.45000000000002
13756.0,3,10,3999.2300000000005,399.92300000000006
13757.0,310,1,195.55,195.55
13758.0,2,10,6226.43,622.643
13760.0,40,3,1076.85,358.95
13761.0,138,4,881.52,220.38
13762.0,229,4,2165.76,541.44
13763.0,53,2,3502.48,1751.24
13764.0,205,3,1400.2,466.73333333333335
13765.0,289,1,352.821,352.821
13766.0,131,1,190.35,190.35
13767.0,5,39,18320.170000000002,469.74794871794876
13768.0,362,2,875.97,437.985
13769.0,3,11,3003.9100000000003,273.0827272727273
13770.0,58,4,785.37,196.3425
13771.0,169,5,3094.37,618.874
13772.0,36,5,1977.39,395.478
13773.0,32,2,301.54,150.77
13775.0,226,1,1049.66,1049.66
13776.0,64,2,623.98,311.99
13777.0,2,37,30501.260000000002,824.3583783783785
13778.0,127,3,945.79,315.2633333333333
13779.0,151,1,161.13,161.13
13780.0,43,1,372.06,372.06
13781.0,228,2,650.99,325.495
13782.0,89,7,877.22,125.31714285714285
13783.0,123,4,1542.09,385.5225
13784.0,70,3,447.44,149.14666666666668
13785.0,64,4,542.49,135.6225
13786.0,3,6,3127.99,521.3316666666666
13787.0,94,4,913.46,228.365
13788.0,141,1,3.75,3.75
13789.0,24,1,239.45999999999998,239.45999999999998
13792.0,58,1,188.4,188.4
13793.0,282,1,96.0,96.0
13794.0,182,1,126.03,126.03
13795.0,24,4,836.3,209.075
13796.0,135,1,289.7,289.7
13797.0,72,3,1179.45,393.15000000000003
13798.0,8,54,38683.02,716.3522222222222
13799.0,80,7,2114.71,302.1014285714286
13800.0,66,2,1121.24,560.62
13802.0,10,16,21659.69,1353.730625
13803.0,67,2,1061.84,530.92
13804.0,71,2,572.73,286.365
13807.0,3,3,422.2,140.73333333333332
13809.0,30,2,524.65,262.325
13813.0,163,4,1398.61,349.6525
13814.0,163,1,678.2,678.2
13815.0,42,4,3448.38,862.095
13818.0,65,1,61.28,61.28
13819.0,305,3,1502.0,500.6666666666667
13820.0,54,3,652.75,217.58333333333334
13821.0,29,4,993.44,248.36
13823.0,16,5,2445.79,489.158
13824.0,15,7,1615.82,230.83142857142857
13825.0,257,2,255.59,127.795
13829.0,57,1,102.0,102.0
13830.0,217,1,156.85000000000002,156.85000000000002
13831.0,5,13,4795.09,368.8530769230769
13832.0,58,1,557.6899999999999,557.6899999999999
13833.0,40,1,316.56,316.56
13834.0,212,2,324.19,162.095
13835.0,155,3,260.7,86.89999999999999
13836.0,35,2,620.37,310.185
13838.0,5,7,1245.91,177.98714285714286
13839.0,122,1,139.95000000000002,139.95000000000002
13840.0,52,1,651.4,651.4
13842.0,2,10,2244.29,224.429
13843.0,17,1,319.75,319.75
13846.0,35,1,442.73,442.73
13847.0,355,1,310.72,310.72
13848.0,2,6,2080.0,346.6666666666667
13849.0,33,3,1931.35,643.7833333333333
13851.0,15,5,1955.0,391.0
13852.0,246,1,187.35000000000002,187.35000000000002
13854.0,1,15,4144.44,276.296
13855.0,136,4,1310.3400000000001,327.58500000000004
13856.0,99,8,753.53,94.19125
13857.0,29,6,1001.01,166.835
13859.0,165,1,314.7,314.7
13861.0,65,2,273.26,136.63
13862.0,25,1,346.73,346.73
13863.0,101,3,933.77,311.25666666666666
13864.0,22,1,662.4000000000001,662.4000000000001
13869.0,17,6,4913.22,818.87
13870.0,23,7,2941.14,420.16285714285715
13871.0,64,4,1482.6,370.65
13872.0,163,3,919.57,306.52333333333337
13873.0,19,5,649.32,129.864
13874.0,140,6,1508.7,251.45000000000002
13875.0,23,9,3027.58,336.3977777777778
13877.0,106,2,332.44,166.22
13878.0,183,3,1145.33,381.77666666666664
13879.0,281,1,395.5,395.5
13880.0,3,5,1171.89,234.37800000000001
13881.0,11,23,28019.58,1218.2426086956523
13883.0,39,10,3885.54,388.554
13884.0,12,5,1037.43,207.48600000000002
13888.0,40,5,1405.92,281.184
13889.0,18,5,1574.3300000000002,314.86600000000004
13890.0,10,4,1043.57,260.8925
13891.0,14,3,859.21,286.40333333333336
13892.0,113,2,634.68,317.34
13895.0,151,2,1415.45,707.725
13896.0,261,1,388.55,388.55
13897.0,74,2,849.56,424.78
13898.0,47,1,530.47,530.47
13900.0,25,3,869.64,289.88
13901.0,10,10,2809.14,280.914
13902.0,268,5,34095.26,6819.052000000001
13903.0,36,1,165.45000000000002,165.45000000000002
13905.0,368,1,312.65,312.65
13906.0,45,1,42.0,42.0
13907.0,327,1,136.8,136.8
13909.0,59,2,282.85,141.425
13911.0,15,11,1654.08,150.3709090909091
13912.0,59,1,124.95,124.95
13913.0,142,1,42.22,42.22
13915.0,30,1,70.80000000000001,70.80000000000001
13916.0,99,4,1275.81,318.9525
13919.0,60,2,975.87,487.935
13920.0,67,4,1774.68,443.67
13921.0,38,4,730.7,182.675
13922.0,73,2,692.95,346.475
13927.0,73,1,359.27,359.27
13929.0,52,9,2651.45,294.60555555555555
13931.0,28,9,4019.85,446.65
13935.0,232,3,6116.92,2038.9733333333334
13936.0,18,2,563.08,281.54
13937.0,38,1,721.28,721.28
13939.0,67,4,992.41,248.1025
13941.0,8,11,6009.34,546.3036363636364
13942.0,170,1,320.0,320.0
13943.0,213,1,246.54,246.54
13944.0,289,1,200.43,200.43
13945.0,30,2,854.15,427.075
13946.0,12,3,1314.66,438.22
13948.0,47,3,446.76,148.92
13952.0,16,12,9572.45,797.7041666666668
13953.0,45,5,3125.0,625.0
13955.0,11,1,221.10999999999999,221.10999999999999
13957.0,53,3,458.25,152.75
13958.0,15,8,4709.2300000000005,588.6537500000001
13959.0,35,3,470.73,156.91
13961.0,28,1,538.4,538.4
13962.0,71,1,193.25,193.25
13963.0,3,14,2347.33,167.66642857142855
13964.0,23,2,438.9,219.45
13965.0,112,3,996.61,332.2033333333333
13966.0,71,1,384.26,384.26
13967.0,32,1,85.6,85.6
13968.0,59,1,123.66,123.66
13969.0,1,18,4266.88,237.04888888888888
13970.0,22,2,846.55,423.275
13971.0,59,6,1909.31,318.2183333333333
13974.0,218,1,264.13,264.13
13975.0,29,6,2795.16,465.85999999999996
13976.0,142,3,834.38,278.12666666666667
13977.0,47,1,519.8100000000001,519.8100000000001
13979.0,29,6,2510.06,418.3433333333333
13980.0,75,4,568.68,142.17
13981.0,51,1,331.14,331.14
13982.0,1,6,2511.08,418.5133333333333
13983.0,2,10,4479.82,447.98199999999997
13984.0,2,8,1128.09,141.01125
13985.0,10,7,2960.73,422.9614285714286
13987.0,15,2,682.54,341.27
13988.0,19,2,609.84,304.92
13989.0,100,3,759.98,253.32666666666668
13992.0,16,2,142.7,71.35
13993.0,15,10,3309.35,330.935
13995.0,15,9,2508.32,278.70222222222225
13996.0,22,2,895.76,447.88
13997.0,155,3,376.46,125.48666666666666
13998.0,82,3,566.7,188.9
13999.0,10,17,5600.45,329.43823529411765
14000.0,50,4,1410.68,352.67
14001.0,9,7,2487.01,355.2871428571429
14003.0,368,1,209.41,209.41
14004.0,29,4,1675.81,418.9525
14006.0,164,4,1234.48,308.62
14007.0,148,1,79.48,79.48
14008.0,68,1,509.04,509.04
14009.0,98,1,404.3,404.3
14010.0,201,2,445.15,222.575
14011.0,116,2,457.82,228.91
14013.0,16,2,611.5500000000001,305.77500000000003
14014.0,12,2,1443.03,721.515
14016.0,32,7,7062.2,1008.8857142857142
14017.0,207,1,229.75,229.75
14018.0,281,1,367.15000000000003,367.15000000000003
14020.0,112,2,606.21,303.105
14021.0,10,4,1084.68,271.17
14022.0,122,1,352.15000000000003,352.15000000000003
14024.0,26,1,318.04,318.04
14025.0,100,8,4057.9,507.2375
14026.0,106,2,713.11,356.555
14028.0,186,3,10396.5,3465.5
14030.0,2,14,5839.46,417.1042857142857
14031.0,1,27,23632.72,875.285925925926
14032.0,2,6,1874.68,312.44666666666666
14033.0,191,1,109.44,109.44
14035.0,42,4,1366.73,341.6825
14037.0,114,4,689.75,172.4375
14038.0,33,2,1509.5,754.75
14039.0,211,1,115.08000000000001,115.08000000000001
14040.0,22,23,8963.49,389.7169565217391
14042.0,361,1,431.98,431.98
14043.0,127,2,302.6,151.3
14044.0,54,6,2431.28,405.21333333333337
14045.0,9,13,9653.279999999999,742.56
14047.0,8,10,2946.42,294.642
14048.0,18,2,338.76,169.38
14049.0,23,9,7444.68,827.1866666666667
14051.0,2,15,6784.01,452.26733333333334
14052.0,26,1,241.3,241.3
14053.0,33,2,312.05,156.025
14055.0,213,2,795.3199999999999,397.65999999999997
14057.0,17,5,2135.0,427.0
14058.0,98,2,469.19,234.595
14060.0,2,13,3378.66,259.8969230769231
14061.0,143,3,917.4300000000001,305.81
14062.0,10,12,15120.800000000001,1260.0666666666668
14063.0,74,9,22710.2,2523.355555555556
14064.0,66,10,1925.9,192.59
14065.0,25,3,891.02,297.00666666666666
14068.0,239,3,1250.8700000000001,416.9566666666667
14069.0,150,2,225.81,112.905
14070.0,320,1,321.6,321.6
14072.0,302,1,390.85,390.85
14074.0,259,1,219.39999999999998,219.39999999999998
14075.0,39,3,792.61,264.2033333333333
14077.0,31,1,115.66,115.66
14078.0,9,4,640.34,160.085
14079.0,318,1,243.63,243.63
14080.0,49,4,1070.08,267.52
14081.0,5,9,4369.47,485.49666666666667
14082.0,28,1,231.10999999999999,231.10999999999999
14083.0,7,3,373.3,124.43333333333334
14084.0,148,1,150.5,150.5
14085.0,4,16,5607.43,350.464375
14086.0,98,1,39.95,39.95
14087.0,40,2,638.0,319.0
14088.0,42,3,13544.99,4514.996666666667
14091.0,290,2,9530.08,4765.04
14092.0,10,10,3152.54,315.254
14094.0,75,1,311.77,311.77
14095.0,358,1,2.95,2.95
14097.0,117,2,422.85999999999996,211.42999999999998
14099.0,11,9,2646.7400000000002,294.08222222222224
14101.0,24,7,3985.14,569.3057142857143
14103.0,301,1,0.0,0.0
14104.0,25,3,527.3199999999999,175.7733333333333
14105.0,44,4,4722.6,1180.65
14106.0,373,1,214.79999999999998,214.79999999999998
14107.0,84,4,2174.07,543.5175
14108.0,367,2,447.05,223.525
14110.0,71,21,7304.8,347.84761904761905
14112.0,87,6,2919.44,486.5733333333333
14113.0,11,12,5252.1900000000005,437.68250000000006
14114.0,31,5,977.5600000000001,195.512
14115.0,137,2,622.6700000000001,311.33500000000004
14118.0,64,1,458.45,458.45
14119.0,11,2,183.37,91.685
14122.0,42,3,362.42,120.80666666666667
14123.0,369,1,436.18,436.18
14126.0,80,1,466.33000000000004,466.33000000000004
14127.0,16,3,1190.3700000000001,396.79
14128.0,187,1,286.71,286.71
14129.0,35,4,1467.48,366.87
14130.0,11,3,1377.86,459.28666666666663
14131.0,284,1,168.22,168.22
14133.0,369,1,305.5,305.5
14134.0,18,15,11123.35,741.5566666666667
14135.0,3,11,4953.61,450.3281818181818
14136.0,36,5,1570.81,314.162
14137.0,331,1,332.7,332.7
14139.0,126,3,670.98,223.66
14142.0,9,2,671.34,335.67
14144.0,122,1,30.599999999999998,30.599999999999998
14145.0,95,3,3857.85,1285.95
14146.0,19,7,5259.3,751.3285714285714
14147.0,24,7,2106.8,300.9714285714286
14148.0,50,1,309.09000000000003,309.09000000000003
14151.0,309,2,679.45,339.725
14152.0,23,5,1376.05,275.21
14153.0,119,1,233.4,233.4
14154.0,17,6,5115.08,852.5133333333333
14156.0,7,102,196549.74,1926.9582352941175
14157.0,25,3,553.8000000000001,184.60000000000002
14159.0,15,9,3230.45,358.93888888888887
14160.0,246,7,8421.47,1203.0671428571427
14161.0,5,5,2182.46,436.492
14163.0,98,1,148.71,148.71
14166.0,141,2,251.15,125.575
14167.0,100,4,711.7,177.925
14168.0,56,2,370.45,185.225
14169.0,66,2,621.51,310.755
14170.0,11,3,570.18,190.05999999999997
14171.0,366,1,135.0,135.0
14172.0,241,3,369.02,123.00666666666666
14173.0,277,2,135.16,67.58
14175.0,54,5,4456.58,891.316
14176.0,3,2,339.11,169.555
14177.0,17,9,1660.23,184.47
14180.0,8,9,1570.73,174.52555555555557
14181.0,46,2,308.35,154.175
14182.0,79,4,678.77,169.6925
14183.0,47,2,278.34000000000003,139.17000000000002
14186.0,63,5,1550.63,310.12600000000003
14187.0,109,1,123.5,123.5
14189.0,4,2,1160.31,580.155
14190.0,302,1,79.9,79.9
14191.0,30,2,132.9,66.45
14192.0,24,1,293.74,293.74
14193.0,32,1,356.8,356.8
14194.0,28,15,7321.07,488.0713333333333
14195.0,75,4,1603.6,400.9
14197.0,46,1,390.05,390.05
14198.0,36,5,868.33,173.666
14199.0,59,3,906.3,302.09999999999997
14200.0,253,1,379.2,379.2
14201.0,45,3,446.1,148.70000000000002
14202.0,17,3,847.76,282.58666666666664
14203.0,33,1,339.34,339.34
14204.0,58,3,874.22,291.4066666666667
14205.0,30,7,1947.5,278.2142857142857
14206.0,24,2,856.85,428.425
14207.0,323,1,157.8,157.8
14208.0,187,1,415.31,415.31
14209.0,21,9,2919.84,324.4266666666667
14210.0,7,11,3955.6800000000003,359.60727272727274
14211.0,47,9,2161.19,240.13222222222223
14212.0,81,1,1119.6599999999999,1119.6599999999999
14213.0,40,1,1192.2,1192.2
14215.0,4,4,1626.61,406.6525
14216.0,50,1,310.74,310.74
14217.0,2,7,1411.91,201.70142857142858
14219.0,45,2,543.89,271.945
14220.0,203,2,882.5999999999999,441.29999999999995
14221.0,85,8,3084.69,385.58625
14224.0,26,5,831.98,166.39600000000002
14225.0,70,4,2031.07,507.7675
14226.0,77,1,770.34,770.34
14227.0,50,5,3017.75,603.55
14228.0,73,3,745.5,248.5
14229.0,39,4,1046.84,261.71
14230.0,71,3,979.8000000000001,326.6
14231.0,86,1,309.91,309.91
14233.0,101,3,1441.55,480.51666666666665
14235.0,134,4,1573.1299999999999,393.28249999999997
14236.0,8,4,1253.78,313.445
14237.0,9,2,471.14,235.57
14238.0,298,2,287.38,143.69
14239.0,67,10,1882.3200000000002,188.23200000000003
14240.0,59,1,357.15,357.15
14241.0,332,1,120.0,120.0
14243.0,1,8,4842.28,605.285
14244.0,296,1,366.41999999999996,366.41999999999996
14247.0,40,4,616.79,154.1975
14248.0,95,2,730.37,365.185
14249.0,46,12,5400.461,450.0384166666667
14252.0,17,1,350.99,350.99
14253.0,129,2,363.40000000000003,181.70000000000002
14254.0,68,1,601.03,601.03
14255.0,182,1,1000.63,1000.63
14256.0,127,3,1491.73,497.24333333333334
14257.0,16,4,2854.73,713.6825
14258.0,31,16,19381.36,1211.335
14260.0,107,3,824.28,274.76
14263.0,59,1,322.93,322.93
14264.0,15,4,1183.39,295.8475
14265.0,100,2,843.17,421.585
14266.0,64,1,40.56,40.56
14268.0,106,1,354.85,354.85
14269.0,75,1,295.73,295.73
14271.0,45,1,101.86,101.86
14272.0,198,2,482.85,241.425
14274.0,322,1,256.6,256.6
14275.0,31,6,1189.3799999999999,198.23
14276.0,43,4,982.94,245.735
14277.0,47,6,13009.61,2168.2683333333334
14278.0,45,1,205.83,205.83
14279.0,156,2,191.86,95.93
14281.0,44,1,245.15,245.15
14282.0,3,11,4120.32,374.57454545454544
14283.0,99,4,628.4399999999999,157.10999999999999
14284.0,289,1,704.4,704.4
14285.0,149,4,1374.41,343.6025
14286.0,40,4,3851.0099999999998,962.7524999999999
14290.0,49,3,2201.91,733.9699999999999
14291.0,16,12,4020.85,335.0708333333333
14292.0,46,7,4354.32,622.0457142857142
14293.0,4,6,2221.37,370.2283333333333
14294.0,43,1,375.34,375.34
14295.0,74,4,2196.71,549.1775
14296.0,57,2,456.40000000000003,228.20000000000002
14298.0,11,38,39667.19,1043.8734210526316
14299.0,1,19,10533.87,554.4142105263159
14301.0,52,3,1352.04,450.68
14302.0,66,3,742.9000000000001,247.63333333333335
14303.0,43,2,277.94,138.97
14304.0,15,2,1341.56,670.78
14306.0,14,4,1058.0800000000002,264.52000000000004
14307.0,9,5,2075.31,415.062
14308.0,185,2,1147.02,573.51
14309.0,49,2,1428.28,714.14
14310.0,68,1,492.1,492.1
14311.0,203,1,206.19,206.19
14312.0,14,5,1478.7,295.74
14314.0,66,1,109.80000000000001,109.80000000000001
14315.0,200,2,716.69,358.345
14316.0,58,5,1370.34,274.068
14318.0,96,1,158.02,158.02
14319.0,60,1,494.85,494.85
14320.0,182,3,868.96,289.65333333333336
14321.0,67,2,687.3100000000001,343.65500000000003
14322.0,65,4,474.1,118.525
14324.0,45,2,701.61,350.805
14325.0,205,1,245.48000000000002,245.48000000000002
14326.0,99,2,757.13,378.565
14327.0,18,5,1583.28,316.656
14328.0,74,1,445.05,445.05
14329.0,11,8,4912.38,614.0475
14330.0,259,1,200.63,200.63
14332.0,17,2,1077.2,538.6
14334.0,61,4,1766.27,441.5675
14338.0,172,1,339.88,339.88
14339.0,64,1,310.75,310.75
14341.0,56,10,2285.04,228.504
14342.0,68,2,249.88,124.94
14343.0,57,4,1079.66,269.915
14344.0,3,14,2443.77,174.555
14346.0,61,3,1294.17,431.39000000000004
14347.0,372,1,82.6,82.6
14350.0,16,2,689.1,344.55
14353.0,46,2,285.9,142.95
14355.0,1,3,840.0500000000001,280.0166666666667
14358.0,25,2,400.06,200.03
14361.0,214,1,214.70999999999998,214.70999999999998
14363.0,38,2,227.47000000000003,113.73500000000001
14365.0,30,2,634.68,317.34
14366.0,161,1,136.0,136.0
14369.0,278,2,469.13,234.565
14370.0,86,6,1175.78,195.96333333333334
14372.0,79,2,860.08,430.04
14374.0,177,1,108.0,108.0
14375.0,86,2,871.26,435.63
14376.0,319,1,215.46,215.46
14378.0,257,1,131.25,131.25
14379.0,29,2,917.06,458.53
14380.0,318,1,48.96,48.96
14381.0,87,1,423.26,423.26
14382.0,26,1,578.14,578.14
14384.0,136,1,58.5,58.5
14388.0,8,9,3488.16,387.5733333333333
14389.0,60,3,854.55,284.84999999999997
14390.0,8,5,1731.16,346.232
14391.0,212,1,135.6,135.6
14392.0,68,1,266.4,266.4
14394.0,200,1,93.8,93.8
14395.0,8,12,4630.7,385.89166666666665
14396.0,7,6,1591.74,265.29
14398.0,37,2,707.79,353.895
